Notice Date,Effective,Received,Company,City,No. of Employees,Layoff/Closure
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,05/01/2015,,0  7  / 0  3  / 2  0  15,,0  5  / 0  4  / 2  0  15,,ARYZT A,,La Mirada,,131,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,04/29/2015,,0  7  / 0  1  / 2  0  15,,0  5  / 0  5  / 2  0  15,,"Littler Mendels on, P.C.",,San Franc is c o,,113,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,04/27/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 0  6  / 2  0  15,,Hi-Des ert Mem orial Health Care,,J os hua T ree,,541,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,04/29/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 0  6  / 2  0  15,,Ralphs  Groc ery Com pany,,Duarte,,72,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/04/2015,,0  7  / 0  3  / 2  0  15,,0  5  / 0  6  / 2  0  15,,Firem an' s  Fund Ins urnac e Com pany,,Novato,,7,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/01/2015,,0  7  / 0  3  / 2  0  15,,0  5  / 0  7  / 2  0  15,,"Herren Enterpris es , Inc . d/b/a Doc tor' s",,Laguna Hills,,117,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,04/27/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 0  8  / 2  0  15,,Hi-Des ert Mem orial Health Care,,Yuc c a Valley,,8,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,04/27/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 0  8  / 2  0  15,,Hi-Des ert Mem orial Health Care,,Yuc c a Valley,,13,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,04/27/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 0  8  / 2  0  15,,Hi-Des ert Mem orial Health Care,,Yuc c a Valley,,21,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/07/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 0  8  / 2  0  15,,Vons  Com panies  Inc .,,Fres no,,73,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/07/2015,,0  7  / 1  2  / 2  0  15,,0  5  / 0  8  / 2  0  15,,"G reatwide Dis tribution Logis tic s , LLC",,W es t Sac ram ento,,71,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/07/2015,,0  7  / 1  4  / 2  0  15,,0  5  / 0  8  / 2  0  15,,Sutter Medic al Foundation,,Elk  Grove,,17,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  7  / 0  7  / 2  0  15,,0  5  / 0  8  / 2  0  15,,BP,,San Diego,,90,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 0  8  / 2  0  15,,"O lam  W es t Coas t, Inc .",,Modes to,,65,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/27/2015,,0  7  / 0  1  / 2  0  15,,0  5  / 1  1  / 2  0  15,,"CytoSport, Inc .",,Benic ia,,124,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  4  / 3  0  / 2  0  15,,0  5  / 1  1  / 2  0  15,,"T oyota Motor Credit Corporation,",,T orranc e,,941,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/04/2015,,0  7  / 0  5  / 2  0  15,,0  5  / 1  1  / 2  0  15,,Hollywood Pres byterian Medic al,,Los  Angeles,,87,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  7  / 0  8  / 2  0  15,,0  5  / 1  1  / 2  0  15,,Fruit Patc h,,Dinuba,,132,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/06/2015,,0  5  / 0  8  / 2  0  15,,0  5  / 1  2  / 2  0  15,,"Zynga, Inc .",,San Franc is c o,,179,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/07/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 1  2  / 2  0  15,,"Vons  Com panies , Inc .",,Fres no,,54,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/07/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 1  2  / 2  0  15,,"Vons  Com panies , Inc .",,Fres no,,73,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 1  2  / 2  0  15,,Boeing Com pany,,Long Beac h,,26,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/11/2015,,0  7  / 1  3  / 2  0  15,,0  5  / 1  2  / 2  0  15,,CR  Briggs  Corporation,,T rona,,39,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/06/2015,,0  5  / 0  8  / 2  0  15,,0  5  / 1  3  / 2  0  15,,"Zynga, Inc .",,Santa Clara,,1,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/07/2015,,0  1  / 1  6  / 2  0  15,,0  5  / 1  3  / 2  0  15,,Cypres s  Sem ic onduc tor Com pany,,San J os e,,51,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/14/2015,,0  5  / 1  4  / 2  0  15,,0  5  / 1  4  / 2  0  15,,"W es tern Dental Servic es , Inc .",,O range,,237,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/13/2015,,0  7  / 1  5  / 2  0  15,,0  5  / 1  5  / 2  0  15,,O wens -Broc k way Glas s  Container Inc .,,O ak land,,67,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/13/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 1  8  / 2  0  15,,AT &T  Global Cus tom er Servic e,,San Ram on,,89,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/18/2015,,0  7  / 1  7  / 2  0  15,,0  5  / 1  8  / 2  0  15,,Saf eway Inc .,,Pleas anton,,28,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent Counc il,,T hornton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,7,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,8,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,T rac y,,9,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,10,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,13,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,21,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lodi,,7,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,7,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Es c alon,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Frenc h Cam p,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,10,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lodi,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,9,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lodi,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lathrop,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lodi,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lodi,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Lodi,,11,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Mantec a,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Mantec a,,14,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,T rac y,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,19,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Mantec a,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Mantec a,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,34,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,10,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,18,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,8,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,6,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,2,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,T rac y,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,20,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Mantec a,,10,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,5,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,3,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  9  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,16,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  9  / 3  0  / 2  0  15,,0  5  / 1  9  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,16,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/19/2015,,0  7  / 1  9  / 2  0  15,,0  5  / 1  9  / 2  0  15,,W ic hc raf t O perating LLC,,San Franc is c o,,29,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,04/30/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  0  / 2  0  15,,Head Start Child Developm ent,,Stoc k ton,,8,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/19/2015,,0  7  / 2  0  / 2  0  15,,0  5  / 2  0  / 2  0  15,,"NetApp, Inc .",,Sunnyvale,,125,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/20/2015,,0  7  / 1  9  / 2  0  15,,0  5  / 2  0  / 2  0  15,,SanDis k  Corporation,,Milpitas,,27,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/01/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 2  1  / 2  0  15,,Sonnen BMW,,San Raf ael,,114,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  8  / 1  4  / 2  0  15,,0  5  / 2  1  / 2  0  15,,"Em ulex Corporation, Avago",,Cos ta Mes a,,49,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  8  / 1  4  / 2  0  15,,0  5  / 2  1  / 2  0  15,,"Em ulex Corporation, Avago",,San J os e,,38,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/08/2015,,0  8  / 2  8  / 2  0  15,,0  5  / 2  1  / 2  0  15,,"Em ulex Corporation, Avago",,San J os e,,1,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/21/2015,,0  8  / 0  9  / 2  0  15,,0  5  / 2  1  / 2  0  15,,G reatwide Dis tribution Logis tic s  LLC,,Fres no,,93,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/19/2015,,0  5  / 0  5  / 2  0  15,,0  5  / 2  2  / 2  0  15,,BAE Sys tem s,,San Franc is c o,,104,,Layof f  T em porary,,
,,,,,,,,,,,,,,,,
,,05/19/2015,,0  5  / 1  2  / 2  0  15,,0  5  / 2  6  / 2  0  15,,IT T  Cannon LLC,,Santa Ana,,10,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/26/2015,,0  7  / 2  5  / 2  0  15,,0  5  / 2  6  / 2  0  15,,"T he San Diego Union T ribune, LLC",,O c eans ide,,3,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/26/2015,,0  7  / 2  5  / 2  0  15,,0  5  / 2  6  / 2  0  15,,"T he San Diego Union T ribune, LLC",,San Diego,,175,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/26/2015,,0  7  / 2  9  / 2  0  15,,0  5  / 2  6  / 2  0  15,,"Certif ied Players , Inc .",,Inglewood,,118,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/15/2015,,0  7  / 1  0  / 2  0  15,,0  5  / 2  7  / 2  0  15,,AT &T  Global Cus tom er Servic e,,T us tin,,129,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/15/2015,,0  7  / 1  5  / 2  0  15,,0  5  / 2  7  / 2  0  15,,"Crys tal Cathedral Minis tries ,",,G arden Grove,,27,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/27/2015,,0  7  / 2  9  / 2  0  15,,0  5  / 2  7  / 2  0  15,,"H.J . Heinz Com pany, L.P.",,Chats worth,,144,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/20/2015,,0  7  / 1  5  / 2  0  15,,0  5  / 2  8  / 2  0  15,,"SureFire, LLC",,Fountain Valley,,12,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/20/2015,,0  7  / 1  5  / 2  0  15,,0  5  / 2  8  / 2  0  15,,"SureFire, LLC",,Fountain Valley,,21,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/20/2015,,0  7  / 1  5  / 2  0  15,,0  5  / 2  8  / 2  0  15,,"SureFire, LLC",,Santa Ana,,2,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/20/2015,,0  7  / 1  5  / 2  0  15,,0  5  / 2  8  / 2  0  15,,"SureFire, LLC",,Santa Ana,,9,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/22/2015,,0  7  / 2  4  / 2  0  15,,0  5  / 2  8  / 2  0  15,,Boeing Com pany,,Huntington Beac h,,32,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/22/2015,,0  7  / 2  4  / 2  0  15,,0  5  / 2  8  / 2  0  15,,Boeing Com pany,,Long Beac h,,91,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  8  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Lily",,Calexic o,,9,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/22/2015,,0  7  / 2  4  / 2  0  15,,0  5  / 2  9  / 2  0  15,,Boeing Com pany,,El Segundo,,40,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . -",,Brawley,,7,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Carm en",,Brawley,,10,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Claudio",,El Centro,,13,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Head Start",,El Centro,,12,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Im perial",,Im perial,,2,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Mc Kinley",,El Centro,,13,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Mic hael H.",,Niland,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Norah L.",,Heber,,9,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . - Vic tor",,El Centro,,15,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  6  / 3  0  / 2  0  15,,0  5  / 2  9  / 2  0  15,,"Cam pes inos  Unidos , Inc . -",,W es tm orland,,4,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/26/2015,,0  7  / 2  7  / 2  0  15,,0  6  / 0  1  / 2  0  15,,Envoy,,San Diego,,79,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  8  / 0  1  / 2  0  15,,0  6  / 0  1  / 2  0  15,,Raley' s,,Newark,,61,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  8  / 0  7  / 2  0  15,,0  6  / 0  1  / 2  0  15,,Hous e of  Blues  Los  Angeles,,W es t Hollywood,,197,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/29/2015,,0  7  / 0  8  / 2  0  15,,0  6  / 0  1  / 2  0  15,,Sym antec  Corporation,,Mountain View,,13,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  7  / 3  1  / 2  0  15,,0  6  / 0  2  / 2  0  15,,"Rio Mes a Farm s , LLC",,Santa Paula,,61,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  7  / 3  1  / 2  0  15,,0  6  / 0  2  / 2  0  15,,"Rio Mes a Farm s , LLC",,Som is,,74,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,06/02/2015,,0  8  / 0  3  / 2  0  15,,0  6  / 0  2  / 2  0  15,,G reen T ree Servic ing LLC,,Ranc ho,,53,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  7  / 3  1  / 2  0  15,,0  6  / 0  3  / 2  0  15,,"Ito Pac k ing Com pany, Inc .",,Reedley,,197,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,05/28/2015,,0  7  / 3  1  / 2  0  15,,0  6  / 0  3  / 2  0  15,,Ralphs  Groc ery Com pany,,Mis s ion Hills,,70,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
